book	chapter	verse	text	usfm
Job	9	35	Then would I speak, and not fear him; for I am not so in myself.	JOB
Job	10	1	My soul is weary of my life; I will give free course to my complaint; I will speak in the bitterness of my soul.	JOB
Job	10	2	I will say unto God, Do not condemn me; shew me wherefore thou contendest with me.	JOB
Job	10	3	Is it good unto thee that thou shouldest oppress, that thou shouldest despise the work of thine hands, and shine upon the counsel of the wicked?	JOB
Job	10	4	Hast thou eyes of flesh, or seest thou as man seeth?	JOB
Job	10	5	Are thy days as the days of man, or thy years as man’s days,	JOB
Job	10	6	That thou inquirest after mine iniquity, and searchest after my sin,	JOB
Job	10	7	Although thou knowest that I am not wicked; and there is none that can deliver out of thine hand?	JOB
Job	10	8	Thine hands have framed me and fashioned me together round about; yet thou dost destroy me.	JOB
Job	10	9	Remember, I beseech thee, that thou hast fashioned me as clay; and wilt thou bring me into dust again?	JOB
Job	10	10	Hast thou not poured me out as milk, and curdled me like cheese?	JOB
Job	10	11	Thou hast clothed me with skin and flesh, and knit me together with bones and sinews.	JOB
Job	10	12	Thou hast granted me life and favour, and thy visitation hath preserved my spirit.	JOB
Job	10	13	Yet these things thou didst hide in thine heart; I know that this is with thee:	JOB
Job	10	14	If I sin, then thou markest me, and thou wilt not acquit me from mine iniquity.	JOB
Job	10	15	If I be wicked, woe unto me; and if I be righteous, yet shall I not lift up my head; being filled with ignominy and looking upon mine affliction.	JOB
Job	10	16	And if my head exalt itself, thou huntest me as a lion: and again thou shewest thyself marvelous upon me.	JOB
Job	10	17	Thou renewest thy witnesses against me, and increasest thine indignation upon me; changes and warfare are with me.	JOB
Job	10	18	Wherefore then hast thou brought me forth out of the womb? I had given up the ghost, and no eye had seen me.	JOB
Job	10	19	I should have been as though I had not been; I should have been carried from the womb to the grave.	JOB
Job	10	20	Are not my days few? cease then, and let me alone, that I may take comfort a little,	JOB
Job	10	21	Before I go whence I shall not return, even to the land of darkness and of the shadow of death;	JOB
Job	10	22	A land of thick darkness, as darkness itself; a land of the shadow of death, without any order, and where the light is as darkness.	JOB
Job	11	1	Then answered Zophar the Naamathite, and said,	JOB
Job	11	2	Should not the multitude of words be answered? and should a man full of talk be justified?	JOB
Job	11	3	Should thy boastings make men hold their peace? and when thou mockest, shall no man make thee ashamed?	JOB
Job	11	4	For thou sayest, My doctrine is pure, and I am clean in thine eyes.	JOB
Job	11	5	But Oh that God would speak, and open his lips against thee;	JOB
Job	11	6	And that he would shew thee the secrets of wisdom, that is manifold in effectual working! Know therefore that God exacteth of thee less than thine iniquity deserveth.	JOB
Job	11	7	Canst thou by searching find out God? canst thou find out the Almighty unto perfection?	JOB
Job	11	8	It is high as heaven; what canst thou do? deeper than Sheol; what canst thou know?	JOB
Job	11	9	The measure thereof is longer than the earth, and broader than the sea.	JOB
Job	11	10	If he pass through, and shut up, and call unto judgment, then who can hinder him?	JOB
Job	11	11	For he knoweth vain men: he seeth iniquity also, even though he consider it not.	JOB
Job	11	12	But vain man is void of understanding, yea, man is born as a wild ass’s colt.	JOB
Job	11	13	If thou set thine heart aright, and stretch out thine hands toward him;	JOB
Job	11	14	If iniquity be in thine hand, put it far away, and let not unrighteousness dwell in thy tents;	JOB
Job	11	15	Surely then shalt thou lift up thy face without spot; yea, thou shalt be stedfast, and shalt not fear:	JOB
Job	11	16	For thou shalt forget thy misery; thou shalt remember it as waters that are passed away:	JOB
Job	11	17	And thy life shall be clearer than the noonday; though there be darkness, it shall be as the morning.	JOB
Job	11	18	And thou shalt be secure, because there is hope; yea, thou shalt search about thee, and shalt take thy rest in safety.	JOB
Job	11	19	Also thou shalt lie down, and none shall make thee afraid; yea, many shall make suit unto thee.	JOB
Job	11	20	But the eyes of the wicked shall fail, and they shall have no way to flee, and their hope shall be the giving up of the ghost.	JOB
Job	12	1	Then Job answered and said,	JOB
Job	12	2	No doubt but ye are the people, and wisdom shall die with you.	JOB
Job	12	3	But I have understanding as well as you; I am not inferior to you: yea, who knoweth not such things as these?	JOB
Job	12	4	I am as one that is a laughing-stock to his neighbour, a man that called upon God, and he answered him: the just, the perfect man is a laughing-stock.	JOB
Job	12	5	In the thought of him that is at ease there is contempt for misfortune; it is ready for them whose foot slippeth.	JOB
Job	12	6	The tents of robbers prosper, and they that provoke God are secure; into whose hand God bringeth abundantly.	JOB
Job	12	7	But ask now the beasts, and they shall teach thee; and the fowls of the air, and they shall tell thee:	JOB
Job	12	8	Or speak to the earth, and it shall teach thee; and the fishes of the sea shall declare unto thee.	JOB
Job	12	9	Who knoweth not in all these, that the hand of LORD hath wrought this?	JOB
Job	12	10	In whose hand is the soul of every living thing, and the breath of all mankind.	JOB
Job	12	11	Doth not the ear try words, even as the palate tasteth its meat?	JOB
Job	12	12	With aged men is wisdom, and in length of days understanding.	JOB
Job	12	13	With him is wisdom and might; he hath counsel and understanding.	JOB
Job	12	14	Behold, he breaketh down, and it cannot be built again; he shutteth up a man, and there can be no opening.	JOB
Job	12	15	Behold, he withholdeth the waters, and they dry up; again, he sendeth them out, and they overturn the earth.	JOB
Job	12	16	With him is strength and effectual working; the deceived and the deceiver are his.	JOB
Job	12	17	He leadeth counsellors away spoiled, and judges maketh he fools.	JOB
Job	12	18	He looseth the bond of kings, and bindeth their loins with a girdle.	JOB
Job	12	19	He leadeth priests away spoiled, and overthroweth the mighty.	JOB
Job	12	20	He removeth the speech of the trusty, and taketh away the understanding of the elders.	JOB
Job	12	21	He poureth contempt upon princes, and looseth the belt of the strong.	JOB
Job	12	22	He discovereth deep things out of darkness, and bringeth out to light the shadow of death.	JOB
Job	12	23	He increaseth the nations, and destroyeth them: he spreadeth the nations abroad, and bringeth them in.	JOB
Job	12	24	He taketh away the heart of the chiefs of the people of the earth, and causeth them to wander in a wilderness where there is no way.	JOB
Job	12	25	They grope in the dark without light, and he maketh them to stagger like a drunken man.	JOB
Job	13	1	Lo, mine eye hath seen all this, mine ear hath heard and understood it.	JOB
Job	13	2	What ye know, the same do I know also: I am not inferior unto you.	JOB
Job	13	3	Surely I would speak to the Almighty, and I desire to reason with God.	JOB
Job	13	4	But ye are forgers of lies, ye are all physicians of no value.	JOB
Job	13	5	Oh that ye would altogether hold your peace! and it should be your wisdom.	JOB
Job	13	6	Hear now my reasoning, and hearken to the pleadings of my lips.	JOB
Job	13	7	Will ye speak unrighteously for God, and talk deceitfully for him?	JOB
Job	13	8	Will ye respect his person? will ye contend for God?	JOB
Job	13	9	Is it good that he should search you out? or as one deceiveth a man, will ye deceive him?	JOB
Job	13	10	He will surely reprove you, if ye do secretly respect persons.	JOB
Job	13	11	Shall not his excellency make you afraid, and his dread fall upon you?	JOB
