book	chapter	verse	text	usfm
1Par	5	16	And they dwelt in Gilead in Bashan, and in her towns, and in all the suburbs of Sharon, as far as their borders.	1CH
1Par	5	17	All these were reckoned by genealogies in the days of Jotham king of Judah, and in the days of Jeroboam king of Israel.	1CH
1Par	5	18	The sons of Reuben, and the Gadites, and the half tribe of Manasseh, of valiant men, men able to bear buckler and sword, and to shoot with bow, and skilful in war, were forty and four thousand seven hundred and threescore, that were able to go forth to war.	1CH
1Par	5	19	And they made war with the Hagrites, with Jetur, and Naphish, and Nodab.	1CH
1Par	5	20	And they were helped against them, and the Hagrites were delivered into their hand, and all that were with them: for they cried to God in the battle, and he was entreated of them; because they put their trust in him.	1CH
1Par	5	21	And they took away their cattle; of their camels fifty thousand, and of sheep two hundred and fifty thousand, and of asses two thousand, and of men an hundred thousand.	1CH
1Par	5	22	For there fell many slain, because the war was of God. And they dwelt in their stead until the captivity.	1CH
1Par	5	23	And the children of the half tribe of Manasseh dwelt in the land: they increased from Bashan unto Baal-hermon and Senir and mount Hermon.	1CH
1Par	5	24	And these were the heads of their fathers’ houses; even Epher, and Ishi, and Eliel, and Azriel, and Jeremiah, and Hodaviah, and Jahdiel, mighty men of valour, famous men, heads of their fathers’ houses.	1CH
1Par	5	25	And they trespassed against the God of their fathers, and went a whoring after the gods of the peoples of the land, whom God destroyed before them.	1CH
1Par	5	26	And the God of Israel stirred up the spirit of Pul king of Assyria, and the spirit of Tilgath-pilneser king of Assyria, and he carried them away, even the Reubenites, and the Gadites, and the half tribe of Manasseh, and brought them unto Halah, and Habor, and Hara, and to the river of Gozan, unto this day.	1CH
1Par	6	1	The sons of Levi; Gershon, Kohath, and Merari.	1CH
1Par	6	2	And the sons of Kohath; Amram, Izhar, and Hebron, and Uzziel.	1CH
1Par	6	3	And the children of Amram; Aaron, and Moses, and Miriam. And the sons of Aaron; Nadab and Abihu, Eleazar and Ithamar.	1CH
1Par	6	4	Eleazar begat Phinehas, Phinehas begat Abishua;	1CH
1Par	6	5	and Abishua begat Bukki, and Bukki begat Uzzi;	1CH
1Par	6	6	and Uzzi begat Zerahiah, and Zerahiah begat Meraioth;	1CH
1Par	6	7	Meraioth begat Amariah, and Amariah begat Ahitub;	1CH
1Par	6	8	and Ahitub begat Zadok, and Zadok begat Ahimaaz;	1CH
1Par	6	9	and Ahimaaz begat Azariah, and Azariah begat Johanan;	1CH
1Par	6	10	and Johanan begat Azariah (he it is that executed the priest’s office in the house that Solomon built in Jerusalem:)	1CH
1Par	6	11	and Azariah begat Amariah, and Amariah begat Ahitub;	1CH
1Par	6	12	and Ahitub begat Zadok, and Zadok begat Shallum;	1CH
1Par	6	13	and Shallum begat Hilkiah, and Hilkiah begat Azariah;	1CH
1Par	6	14	and Azariah begat Seraiah, and Seraiah begat Jehozadak;	1CH
1Par	6	15	And Jehozadak went into captivity, when the LORD carried away Judah and Jerusalem by the hand of Nebuchadnezzar.	1CH
1Par	6	16	The sons of Levi; Gershom, Kohath, and Merari.	1CH
1Par	6	17	And these be the names of the sons of Gershom; Libni and Shimei.	1CH
1Par	6	18	And the sons of Kohath were Amram, and Izhar, and Hebron, and Uzziel.	1CH
1Par	6	19	The sons of Merari; Mahli and Mushi. And these are the families of the Levites according to their father’s houses.	1CH
1Par	6	20	Of Gershom; Libni his son, Jahath his son, Zimmah his son;	1CH
1Par	6	21	Joah his son, Iddo his son, Zerah his son, Jeatherai his son.	1CH
1Par	6	22	The sons of Kohath; Amminadab his son, Koran his son, Assir his son;	1CH
1Par	6	23	Elkanah his son, and Ebiasaph his son, and Assir his son;	1CH
1Par	6	24	Tahath his son, Uriel his son, Uzziah his son, and Shaul his son.	1CH
1Par	6	25	And the sons of Elkanah; Amasai, and Ahimoth.	1CH
1Par	6	26	As for Elkanah: the sons of Elkanah; Zophai his son, and Nahath his son;	1CH
1Par	6	27	Eliab his son, Jeroham his son, Elkanah his son.	1CH
1Par	6	28	And the sons of Samuel; the firstborn, Joel, and the second Abijah.	1CH
1Par	6	29	The sons of Merari; Mahli, Libni his son, Shimei his son, Uzzah his son;	1CH
1Par	6	30	Shimea his son, Haggiah his son, Asaiah his son.	1CH
1Par	6	31	And these are they whom David set over the service of song in the house of the LORD, after that the ark had rest.	1CH
1Par	6	32	And they ministered with song before the tabernacle of the tent of meeting, until Solomon had built the house of the LORD in Jerusalem: and they waited on their office according to their order.	1CH
1Par	6	33	And these are they that waited, and their sons. Of the sons of the Kohathites: Heman the singer, the son of Joel, the son of Samuel;	1CH
1Par	6	34	the son of Elkanah, the son of Jeroham, the son of Eliel, the son of Toah;	1CH
1Par	6	35	the son of Zuph, the son of Elkanah, the son of Mahath, the son of Amasai;	1CH
1Par	6	36	the son of Elkanah, the son of Joel, the son of Azariah, the son of Zephaniah;	1CH
1Par	6	37	the son of Tahath, the son of Assir, the son of Ebiasaph, the son of Korah;	1CH
1Par	6	38	the son of Izhar, the son of Kohath, the son of Levi, the son of Israel.	1CH
1Par	6	39	And his brother Asaph, who stood on his right hand, even Asaph the son of Berechiah, the son of Shimea;	1CH
