book	chapter	verse	kind	marker	printed
Dan	13	50	prose	p	
Dan	13	51	prose	p	
Dan	13	55	prose	p	
Dan	13	59	prose	p	
Dan	13	60	prose	p	
Dan	14	3	prose	p	
Dan	14	5	prose	p	
Dan	14	6	prose	p	
Dan	14	7	prose	p	
Dan	14	8	prose	p	
Dan	14	10	prose	p	
Dan	14	13	prose	p	
Dan	14	15	prose	p	
Dan	14	18	prose	p	
Dan	14	19	prose	p	
Dan	14	20	prose	p	
Dan	14	23	prose	p	
Dan	14	25	prose	p	
Dan	14	27	prose	p	
Dan	14	28	prose	p	
Dan	14	30	prose	p	
Dan	14	33	prose	p	
Dan	14	35	prose	p	
Dan	14	36	prose	p	
Dan	14	37	prose	p	
Dan	14	38	prose	p	
Os	1	2	prose	p	
Os	1	3	prose	p	
Os	1	4	prose	p	
Os	1	6	prose	p	
Os	1	7	prose	p	
Os	1	8	prose	p	
Os	1	9	prose	p	
Os	2	2	poetry	q1	
Os	2	3	poetry	q1	
Os	2	4	poetry	q1	
Os	2	5	poetry	q1	
Os	2	6	poetry	q1	
Os	2	7	poetry	q1	
Os	2	8	poetry	q1	
Os	2	9	poetry	q1	
Os	2	10	poetry	q1	
Os	2	11	poetry	q1	
Os	2	12	poetry	q1	
Os	2	13	poetry	q1	
Os	2	14	poetry	q1	
Os	2	15	poetry	q1	
Os	2	16	poetry	q1	
Os	2	17	poetry	q1	
Os	2	18	poetry	q1	
Os	2	19	poetry	q1	
Os	2	20	poetry	q1	
Os	2	21	poetry	q1	
Os	2	22	poetry	q2	
Os	2	23	poetry	q1	
Os	3	2	prose	p	
Os	3	4	prose	p	
Os	4	2	poetry	q1	
Os	4	3	poetry	q1	
Os	4	4	poetry	q1	
Os	4	5	poetry	q1	
Os	4	6	poetry	q1	
Os	4	7	poetry	q1	
Os	4	8	poetry	q1	
Os	4	9	poetry	q1	
Os	4	10	poetry	q1	
Os	4	11	poetry	q1	
Os	4	12	poetry	q2	
Os	4	13	poetry	q1	
Os	4	14	poetry	q1	
Os	4	15	poetry	q1	
Os	4	16	poetry	q1	
Os	4	17	poetry	q1	
Os	4	18	poetry	q1	
Os	4	19	poetry	q1	
Os	5	2	poetry	q1	
Os	5	3	poetry	q1	
Os	5	4	poetry	q1	
Os	5	5	poetry	q1	
Os	5	6	poetry	q1	
Os	5	7	poetry	q1	
Os	5	8	poetry	q1	
Os	5	9	poetry	q1	
Os	5	10	poetry	q1	
Os	5	11	poetry	q1	
Os	5	12	poetry	q1	
Os	5	13	poetry	q1	
Os	5	14	poetry	q1	
Os	5	15	poetry	q1	
Os	6	2	poetry	q1	
Os	6	3	poetry	q1	
Os	6	4	poetry	q1	
Os	6	5	poetry	q1	
Os	6	6	poetry	q1	
Os	6	7	poetry	q1	
Os	6	8	poetry	q1	
Os	6	9	poetry	q1	
Os	6	10	poetry	q1	
Os	6	11	poetry	q1	
Os	7	2	poetry	q1	
Os	7	3	poetry	q1	
Os	7	4	poetry	q1	
Os	7	5	poetry	q1	
Os	7	6	poetry	q1	
Os	7	7	poetry	q1	
Os	7	8	poetry	q1	
Os	7	9	poetry	q1	
Os	7	10	poetry	q1	
Os	7	11	poetry	q1	
Os	7	12	poetry	q1	
Os	7	13	poetry	q1	
Os	7	14	poetry	q1	
Os	7	15	poetry	q1	
Os	7	16	poetry	q1	
Os	8	2	poetry	q1	
Os	8	3	poetry	q2	
Os	8	4	poetry	q1	
Os	8	5	poetry	q1	
Os	8	6	poetry	q1	
Os	8	7	poetry	q1	
Os	8	8	poetry	q1	
Os	8	9	poetry	q1	
Os	8	10	poetry	q1	
Os	8	11	poetry	q1	
Os	8	12	poetry	q1	
Os	8	13	poetry	q1	
Os	8	14	poetry	q1	
Os	9	2	poetry	q1	
Os	9	3	poetry	q1	
Os	9	4	poetry	q1	
Os	9	5	poetry	q1	
Os	9	6	poetry	q1	
Os	9	7	poetry	q1	
Os	9	8	poetry	q1	
Os	9	9	poetry	q1	
Os	9	10	poetry	q1	
Os	9	11	poetry	q1	
Os	9	12	poetry	q1	
Os	9	13	poetry	q1	
Os	9	14	poetry	q1	
Os	9	15	poetry	q1	
Os	9	16	poetry	q1	
Os	9	17	poetry	q1	
Os	10	2	poetry	q1	
Os	10	3	poetry	q1	
Os	10	4	poetry	q1	
Os	10	5	poetry	q1	
Os	10	6	poetry	q1	
Os	10	7	poetry	q1	
Os	10	8	poetry	q1	
Os	10	9	poetry	q1	
Os	10	10	poetry	q1	
Os	10	11	poetry	q1	
Os	10	12	poetry	q1	
Os	10	13	poetry	q1	
Os	10	14	poetry	q1	
Os	10	15	poetry	q1	
Os	11	2	poetry	q1	
Os	11	3	poetry	q1	
Os	11	4	poetry	q1	
Os	11	5	poetry	q1	
Os	11	6	poetry	q1	
Os	11	7	poetry	q1	
Os	11	8	poetry	q1	
Os	11	9	poetry	q1	
Os	11	10	poetry	q1	
Os	11	11	poetry	q1	
Os	11	12	poetry	q1	
Os	12	2	poetry	q1	
Os	12	3	poetry	q1	
Os	12	4	poetry	q1	
Os	12	5	poetry	q2	
Os	12	6	poetry	q1	
Os	12	7	poetry	q1	
Os	12	8	poetry	q1	
Os	12	9	poetry	q1	
Os	12	10	poetry	q1	
Os	12	11	poetry	q1	
Os	12	12	poetry	q1	
Os	12	13	poetry	q1	
Os	12	14	poetry	q1	
Os	13	2	poetry	q1	
Os	13	3	poetry	q1	
Os	13	4	poetry	q1	
Os	13	5	poetry	q1	
Os	13	6	poetry	q1	
Os	13	7	poetry	q1	
Os	13	8	poetry	q1	
Os	13	9	poetry	q1	
Os	13	10	poetry	q1	
Os	13	11	poetry	q1	
Os	13	12	poetry	q1	
Os	13	13	poetry	q1	
Os	13	14	poetry	q1	
Os	13	15	poetry	q2	
Os	13	16	poetry	q1	
Os	14	2	poetry	q1	
Os	14	3	poetry	q1	
Os	14	4	poetry	q1	
Os	14	5	poetry	q1	
Os	14	6	poetry	q1	
Os	14	7	poetry	q1	
Os	14	8	poetry	q1	
Os	14	9	poetry	q1	
Joel	1	2	poetry	q1	
Joel	1	3	poetry	q1	
Joel	1	4	poetry	q1	
Joel	1	5	poetry	q1	
Joel	1	6	poetry	q1	
Joel	1	7	poetry	q1	
Joel	1	8	poetry	q1	
Joel	1	9	poetry	q1	
Joel	1	10	poetry	q1	
Joel	1	11	poetry	q1	
Joel	1	12	poetry	q1	
Joel	1	13	poetry	q1	
Joel	1	14	poetry	q1	
Joel	1	15	poetry	q1	
Joel	1	16	poetry	q1	
Joel	1	17	poetry	q1	
Joel	1	18	poetry	q1	
Joel	1	19	poetry	q1	
Joel	1	20	poetry	q1	
Joel	2	2	poetry	q1	
Joel	2	3	poetry	q1	
Joel	2	4	poetry	q1	
Joel	2	5	poetry	q1	
Joel	2	6	poetry	q1	
Joel	2	7	poetry	q1	
Joel	2	8	poetry	q1	
Joel	2	9	poetry	q1	
Joel	2	10	poetry	q1	
Joel	2	11	poetry	q1	
Joel	2	12	poetry	q1	
Joel	2	13	poetry	q1	
Joel	2	14	poetry	q1	
Joel	2	15	poetry	q1	
Joel	2	16	poetry	q1	
Joel	2	17	poetry	q1	
Joel	2	18	poetry	q1	
Joel	2	19	poetry	q1	
Joel	2	20	poetry	q1	
Joel	2	21	poetry	q1	
Joel	2	22	poetry	q1	
Joel	2	23	poetry	q1	
Joel	2	24	poetry	q1	
Joel	2	25	poetry	q1	
Joel	2	26	poetry	q1	
Joel	2	27	poetry	q1	
Joel	2	28	poetry	q1	
Joel	2	29	poetry	q1	
Joel	2	30	poetry	q1	
Joel	2	31	poetry	q1	
Joel	2	32	poetry	q1	
Joel	3	2	poetry	q1	
Joel	3	3	poetry	q2	
Joel	3	4	poetry	q1	
Joel	3	5	poetry	q1	
Joel	3	6	poetry	q2	
Joel	3	7	poetry	q1	
Joel	3	8	poetry	q1	
Joel	3	9	poetry	q1	
Joel	3	10	poetry	q2	
Joel	3	11	poetry	q1	
Joel	3	12	poetry	q1	
Joel	3	13	poetry	q1	
Joel	3	14	poetry	q1	
Joel	3	15	poetry	q1	
Joel	3	16	poetry	q1	
Joel	3	17	poetry	q1	
Joel	3	18	poetry	q1	
Joel	3	19	poetry	q1	
Joel	3	20	poetry	q1	
Joel	3	21	poetry	q1	
Amos	1	3	prose	p	
Amos	1	4	poetry	q1	
Amos	1	5	poetry	q1	
Amos	1	6	prose	p	
Amos	1	7	poetry	q1	
Amos	1	8	poetry	q1	
Amos	1	9	prose	p	
Amos	1	10	poetry	q1	
Amos	1	11	prose	p	
Amos	1	12	poetry	q1	
Amos	1	13	prose	p	
Amos	1	14	poetry	q1	
Amos	1	15	poetry	q1	
Amos	2	2	poetry	q1	
Amos	2	3	poetry	q1	
Amos	2	4	prose	p	
Amos	2	5	poetry	q1	
Amos	2	6	prose	p	
Amos	2	7	poetry	q2	
Amos	2	8	poetry	q2	
Amos	2	9	poetry	q1	
Amos	2	10	poetry	q1	
Amos	2	11	poetry	q1	
Amos	2	12	poetry	q1	
Amos	2	13	poetry	q1	
Amos	2	14	poetry	q1	
Amos	2	15	poetry	q1	
Amos	2	16	poetry	q1	
Amos	3	2	poetry	q1	
Amos	3	3	poetry	q1	
Amos	3	4	poetry	q1	
Amos	3	5	poetry	q1	
Amos	3	6	poetry	q1	
Amos	3	7	poetry	q1	
Amos	3	8	poetry	q1	
Amos	3	9	poetry	q1	
Amos	3	10	poetry	q1	
Amos	3	11	prose	p	
Amos	3	12	prose	p	
Amos	3	13	prose	p	
Amos	3	14	poetry	q1	
Amos	3	15	poetry	q1	
Amos	4	2	poetry	q1	
Amos	4	3	poetry	q1	
Amos	4	4	poetry	q1	
Amos	4	5	poetry	q2	
Amos	4	6	poetry	q1	
Amos	4	7	poetry	q1	
Amos	4	8	poetry	q1	
Amos	4	9	poetry	q1	
Amos	4	10	poetry	q1	
Amos	4	11	poetry	q1	
Amos	4	12	poetry	q1	
Amos	4	13	poetry	q1	
Amos	5	2	poetry	q1	
Amos	5	3	prose	p	
Amos	5	4	prose	p	
Amos	5	5	poetry	q1	
Amos	5	6	poetry	q1	
Amos	5	7	poetry	q1	
Amos	5	8	poetry	q1	
Amos	5	9	poetry	q1	
Amos	5	10	poetry	q1	
Amos	5	11	poetry	q1	
Amos	5	12	poetry	q1	
Amos	5	13	poetry	q1	
Amos	5	14	poetry	q1	
Amos	5	15	poetry	q1	
Amos	5	16	prose	p	
Amos	5	17	poetry	q1	
Amos	5	18	poetry	q1	
Amos	5	19	poetry	q1	
Amos	5	20	poetry	q1	
Amos	5	21	poetry	q1	
Amos	5	22	poetry	q1	
Amos	5	23	poetry	q1	
Amos	5	24	poetry	q1	
Amos	5	25	prose	p	
Amos	6	2	poetry	q1	
Amos	6	3	poetry	q1	
Amos	6	4	poetry	q2	
Amos	6	5	poetry	q2	
Amos	6	6	poetry	q2	
Amos	6	7	poetry	q1	
Amos	6	8	poetry	q1	
Amos	6	9	poetry	q1	
Amos	6	10	prose	p	
Amos	6	11	poetry	q1	
Amos	6	12	poetry	q1	
Amos	6	13	poetry	q1	
Amos	6	14	poetry	q1	
Amos	7	3	prose	p	
Amos	7	4	prose	p	
Amos	7	6	prose	p	
Amos	7	7	prose	p	
Amos	7	9	prose	p	
Amos	7	10	prose	p	
Amos	7	12	prose	p	
Amos	7	14	prose	p	
Amos	8	2	prose	p	
Amos	8	3	poetry	q1	
Amos	8	4	poetry	q1	
Amos	8	5	poetry	q2	
Amos	8	6	poetry	q1	
Amos	8	7	poetry	q1	
Amos	8	8	poetry	q1	
Amos	8	9	poetry	q1	
Amos	8	10	poetry	q1	
Amos	8	11	poetry	q1	
Amos	8	12	poetry	q1	
Amos	8	13	poetry	q1	
Amos	8	14	poetry	q1	
Amos	9	13	poetry	q1	
Amos	9	14	poetry	q1	
Amos	9	15	poetry	q1	
Abd	1	8	prose	p	
Abd	1	19	prose	p	
Jon	1	3	prose	p	
Jon	1	4	prose	p	
Jon	1	7	prose	p	
Jon	1	9	prose	p	
Jon	1	10	prose	p	
Jon	1	12	prose	p	
Jon	1	13	prose	p	
Jon	1	17	prose	p	
Jon	2	3	poetry	q1	
Jon	2	4	poetry	q1	
Jon	2	5	poetry	q1	
Jon	2	6	poetry	q1	
Jon	2	7	poetry	q1	
Jon	2	8	poetry	q1	
Jon	2	9	poetry	q2	
Jon	2	10	prose	p	
Jon	3	3	prose	p	
Jon	3	5	prose	p	
Jon	3	10	prose	p	
Jon	4	4	prose	p	
Jon	4	5	prose	p	
Jon	4	9	prose	p	
Jon	4	10	prose	p	
Mich	1	2	poetry	q1	
Mich	1	3	poetry	q1	
Mich	1	4	poetry	q1	
Mich	1	5	poetry	q1	
Mich	1	6	poetry	q1	
Mich	1	7	poetry	q1	
Mich	1	8	poetry	q1	
Mich	1	9	poetry	q1	
Mich	1	10	poetry	q1	
Mich	1	11	poetry	q1	
Mich	1	12	poetry	q1	
Mich	1	13	poetry	q1	
Mich	1	14	poetry	q1	
Mich	1	15	poetry	q1	
Mich	1	16	poetry	q1	
Mich	2	2	poetry	q1	
Mich	2	3	poetry	q1	
Mich	2	4	poetry	q1	
Mich	2	5	poetry	q1	
Mich	2	6	poetry	q1	
Mich	2	7	poetry	q1	
Mich	2	8	poetry	q1	
Mich	2	9	poetry	q1	
Mich	2	10	poetry	q1	
Mich	2	11	poetry	q1	
Mich	2	12	poetry	q1	
Mich	2	13	poetry	q1	
Mich	3	2	poetry	q1	
Mich	3	3	poetry	q2	
Mich	3	4	poetry	q1	
Mich	3	5	prose	p	
Mich	3	6	poetry	q1	
Mich	3	7	poetry	q1	
Mich	3	8	poetry	q1	
Mich	3	9	poetry	q1	
Mich	3	10	poetry	q2	
Mich	3	11	poetry	q1	
Mich	3	12	poetry	q1	
Mich	4	2	poetry	q1	
Mich	4	3	poetry	q1	
Mich	4	4	poetry	q1	
Mich	4	5	poetry	q2	
Mich	4	6	poetry	q1	
Mich	4	7	poetry	q2	
Mich	4	8	poetry	q1	
Mich	4	9	poetry	q1	
Mich	4	10	poetry	q1	
Mich	4	11	poetry	q1	
Mich	4	12	poetry	q1	
Mich	4	13	poetry	q1	
Mich	5	2	poetry	q1	
Mich	5	3	poetry	q1	
Mich	5	4	poetry	q1	
Mich	5	5	poetry	q1	
Mich	5	6	poetry	q1	
Mich	5	7	poetry	q1	
Mich	5	8	poetry	q1	
Mich	5	9	poetry	q1	
Mich	5	10	poetry	q1	
Mich	5	11	poetry	q1	
Mich	5	12	poetry	q1	
Mich	5	13	poetry	q1	
Mich	5	14	poetry	q1	
Mich	5	15	poetry	q1	
Mich	6	2	poetry	q1	
Mich	6	3	poetry	q1	
Mich	6	4	poetry	q1	
Mich	6	5	poetry	q1	
Mich	6	6	poetry	q1	
Mich	6	7	poetry	q1	
Mich	6	8	poetry	q1	
Mich	6	9	poetry	q1	
Mich	6	10	poetry	q1	
Mich	6	11	poetry	q1	
Mich	6	12	poetry	q1	
Mich	6	13	poetry	q1	
Mich	6	14	poetry	q1	
Mich	6	15	poetry	q1	
Mich	6	16	poetry	q1	
Mich	7	2	poetry	q1	
Mich	7	3	poetry	q1	
Mich	7	4	poetry	q1	
Mich	7	5	poetry	q1	
Mich	7	6	poetry	q1	
Mich	7	7	poetry	q1	
Mich	7	8	poetry	q1	
Mich	7	9	poetry	q1	
Mich	7	10	poetry	q1	
Mich	7	11	poetry	q1	
Mich	7	12	poetry	q1	
Mich	7	13	poetry	q1	
Mich	7	14	poetry	q1	
Mich	7	15	poetry	q1	
Mich	7	16	poetry	q1	
Mich	7	17	poetry	q1	
Mich	7	18	poetry	q1	
Mich	7	19	poetry	q1	
Mich	7	20	poetry	q1	
Nah	1	12	prose	p	
Nah	1	14	prose	p	
Nah	1	15	prose	p	
Nah	2	2	prose	p	
Nah	2	3	prose	p	
Nah	3	8	prose	p	
Nah	3	14	prose	p	
Nah	3	18	prose	p	
Hab	1	5	prose	p	
Hab	1	12	prose	p	
Hab	2	2	prose	p	
Hab	2	6	prose	p	
Hab	2	9	prose	p	
Hab	2	12	prose	p	
Hab	2	15	prose	p	
Hab	2	18	prose	p	
Hab	3	2	poetry	q1	
Hab	3	3	poetry	q1	
Hab	3	4	poetry	q1	
Hab	3	5	poetry	q1	
Hab	3	6	poetry	q1	
Hab	3	7	poetry	q1	
Hab	3	8	poetry	q1	
Hab	3	9	poetry	q1	
Hab	3	10	poetry	q1	
Hab	3	11	poetry	q1	
Hab	3	12	poetry	q1	
Hab	3	13	poetry	q1	
Hab	3	14	poetry	q1	
Hab	3	15	poetry	q1	
Hab	3	16	poetry	q1	
Hab	3	17	poetry	q1	
Hab	3	18	poetry	q1	
Hab	3	19	poetry	q1	
Soph	1	2	prose	p	
Soph	1	7	prose	p	
Soph	1	10	prose	p	
Soph	1	14	prose	p	
Soph	2	12	prose	p	
Soph	2	13	prose	p	
Soph	3	3	prose	p	
Soph	3	6	prose	p	
Soph	3	8	prose	p	
Soph	3	9	prose	p	
Soph	3	14	prose	p	
Agg	1	3	prose	p	
Agg	1	7	prose	p	
Agg	1	12	prose	p	
Agg	1	13	prose	p	
Agg	1	14	prose	p	
Agg	2	10	prose	p	
Agg	2	13	prose	p	
Agg	2	14	prose	p	
Agg	2	20	prose	p	
Zach	1	7	prose	p	
Zach	1	10	prose	p	
Zach	1	11	prose	p	
Zach	1	12	prose	p	
Zach	1	13	prose	p	
Zach	1	17	prose	p	
Zach	1	18	prose	p	
Zach	1	20	prose	p	
Zach	2	3	prose	p	
Zach	2	6	prose	p	
Zach	3	3	prose	p	
Zach	3	5	prose	p	
Zach	3	6	prose	p	
Zach	4	3	prose	p	
Zach	4	4	prose	p	
Zach	4	5	prose	p	
Zach	4	6	prose	p	
Zach	4	8	prose	p	
Zach	4	11	prose	p	
Zach	4	12	prose	p	
Zach	4	13	prose	p	
Zach	4	14	prose	p	
Zach	5	3	prose	p	
Zach	5	5	prose	p	
Zach	5	6	prose	p	
Zach	5	7	prose	p	
Zach	5	9	prose	p	
Zach	5	11	prose	p	
Zach	6	5	prose	p	
Zach	6	8	prose	p	
Zach	6	9	prose	p	
Zach	6	15	prose	p	
Zach	7	4	prose	p	
Zach	7	8	prose	p	
Zach	8	3	prose	p	
Zach	8	4	prose	p	
Zach	8	6	prose	p	
Zach	8	7	prose	p	
Zach	8	9	prose	p	
Zach	8	14	prose	p	
Zach	8	18	prose	p	
Zach	8	20	prose	p	
Zach	9	2	poetry	q1	
Zach	9	3	poetry	q1	
Zach	9	4	poetry	q1	
Zach	9	5	poetry	q1	
Zach	9	6	poetry	q1	
Zach	9	7	poetry	q1	
Zach	9	8	poetry	q1	
Zach	9	9	poetry	q1	
Zach	9	10	poetry	q1	
Zach	9	11	poetry	q1	
Zach	9	12	poetry	q1	
Zach	9	13	poetry	q1	
Zach	9	14	poetry	q1	
Zach	9	15	poetry	q1	
Zach	9	16	poetry	q1	
Zach	9	17	poetry	q1	
Zach	10	2	poetry	q1	
Zach	10	3	poetry	q1	
Zach	10	4	poetry	q1	
Zach	10	5	poetry	q2	
Zach	10	6	poetry	q1	
Zach	10	7	poetry	q1	
Zach	10	8	poetry	q1	
Zach	10	9	poetry	q1	
Zach	10	10	poetry	q1	
Zach	10	11	poetry	q1	
Zach	10	12	poetry	q1	
Zach	11	2	poetry	q1	
Zach	11	3	poetry	q1	
Zach	11	4	prose	p	
Zach	11	7	prose	p	
Zach	11	15	prose	p	
Zach	12	6	prose	p	
Zach	12	7	prose	p	
Zach	12	10	prose	p	
Zach	13	2	prose	p	
Zach	13	7	poetry	q1	
Zach	13	8	poetry	q1	
Zach	13	9	poetry	q1	
Zach	14	6	prose	p	
Zach	14	8	prose	p	
Zach	14	9	prose	p	
Zach	14	10	prose	p	
Zach	14	12	prose	p	
Zach	14	15	prose	p	
Zach	14	16	prose	p	
Zach	14	20	prose	p	
Mal	1	2	prose	p	
Mal	1	3	prose	p	
Mal	1	5	prose	p	
Mal	1	6	prose	p	
Mal	1	9	prose	p	
Mal	1	10	prose	p	
Mal	1	14	prose	p	
Mal	2	13	prose	p	
Mal	2	17	prose	p	
Mal	3	5	prose	p	
Mal	3	6	prose	p	
Mal	3	8	prose	p	
Mal	3	13	prose	p	
Mal	3	16	prose	p	
Mal	4	4	prose	p	
Mal	4	5	prose	p	
1Mach	1	5	prose	p	
1Mach	1	10	prose	p	
1Mach	1	11	prose	p	
1Mach	1	16	prose	p	
1Mach	1	20	prose	p	
1Mach	1	29	prose	p	
1Mach	1	41	prose	p	
1Mach	1	54	prose	p	
1Mach	2	6	prose	p	
1Mach	2	14	prose	p	
1Mach	2	15	prose	p	
1Mach	2	19	prose	p	
1Mach	2	23	prose	p	
1Mach	2	27	prose	p	
1Mach	2	29	prose	p	
1Mach	2	34	prose	p	
1Mach	2	35	prose	p	
1Mach	2	36	prose	p	
1Mach	2	38	prose	p	
1Mach	2	39	prose	p	
1Mach	2	42	prose	p	
1Mach	2	49	prose	p	
1Mach	2	61	prose	p	
1Mach	2	69	prose	p	
1Mach	3	10	prose	p	
1Mach	3	13	prose	p	
1Mach	3	16	prose	p	
1Mach	3	18	prose	p	
1Mach	3	23	prose	p	
1Mach	3	25	prose	p	
1Mach	3	27	prose	p	
1Mach	3	38	prose	p	
1Mach	3	42	prose	p	
1Mach	3	55	prose	p	
1Mach	4	6	prose	p	
1Mach	4	12	prose	p	
1Mach	4	26	prose	p	
1Mach	4	28	prose	p	
1Mach	4	34	prose	p	
1Mach	4	36	prose	p	
1Mach	4	42	prose	p	
1Mach	4	52	prose	p	
1Mach	4	59	prose	p	
1Mach	4	60	prose	p	
1Mach	5	9	prose	p	
1Mach	5	14	prose	p	
1Mach	5	16	prose	p	
1Mach	5	21	prose	p	
1Mach	5	28	prose	p	
1Mach	5	35	prose	p	
1Mach	5	37	prose	p	
1Mach	5	40	prose	p	
1Mach	5	45	prose	p	
1Mach	5	55	prose	p	
1Mach	5	63	prose	p	
1Mach	5	65	prose	p	
1Mach	6	5	prose	p	
1Mach	6	8	prose	p	
1Mach	6	14	prose	p	
1Mach	6	18	prose	p	
1Mach	6	28	prose	p	
1Mach	6	32	prose	p	
1Mach	6	40	prose	p	
1Mach	6	48	prose	p	
1Mach	6	55	prose	p	
1Mach	6	60	prose	p	
1Mach	7	5	prose	p	
1Mach	7	10	prose	p	
1Mach	7	17	poetry	q1	
1Mach	7	18	prose	p	
1Mach	7	21	prose	p	
1Mach	7	26	prose	p	
1Mach	7	33	prose	p	
1Mach	7	39	prose	p	
1Mach	8	17	prose	p	
1Mach	8	21	prose	p	
1Mach	8	23	prose	p	
1Mach	8	31	prose	p	
1Mach	9	7	prose	p	
1Mach	9	9	prose	p	
1Mach	9	10	prose	p	
1Mach	9	11	prose	p	
1Mach	9	14	prose	p	
1Mach	9	19	prose	p	
1Mach	9	23	prose	p	
1Mach	9	28	prose	p	
1Mach	9	32	prose	p	
1Mach	9	35	prose	p	
1Mach	9	37	prose	p	
1Mach	9	43	prose	p	
1Mach	9	54	prose	p	
1Mach	9	58	prose	p	
1Mach	9	65	prose	p	
1Mach	9	70	prose	p	
1Mach	10	3	prose	p	
1Mach	10	7	prose	p	
1Mach	10	10	prose	p	
1Mach	10	15	prose	p	
1Mach	10	21	prose	p	
1Mach	10	22	prose	p	
1Mach	10	26	prose	p	
1Mach	10	29	prose	p	
1Mach	10	34	prose	p	
1Mach	10	36	prose	p	
1Mach	10	38	prose	p	
1Mach	10	46	prose	p	
1Mach	10	48	prose	p	
1Mach	10	51	prose	p	
1Mach	10	55	prose	p	
1Mach	10	59	prose	p	
1Mach	10	67	prose	p	
1Mach	10	70	prose	p	
1Mach	10	74	prose	p	
1Mach	10	77	prose	p	
1Mach	10	82	prose	p	
1Mach	10	86	prose	p	
1Mach	11	4	prose	p	
1Mach	11	8	prose	p	
1Mach	11	13	prose	p	
1Mach	11	20	prose	p	
1Mach	11	23	prose	p	
1Mach	11	30	prose	p	
1Mach	11	38	prose	p	
1Mach	11	41	prose	p	
1Mach	11	45	prose	p	
1Mach	11	54	prose	p	
1Mach	11	60	prose	p	
1Mach	11	63	prose	p	
1Mach	11	67	prose	p	
1Mach	12	6	prose	p	
1Mach	12	19	prose	p	
1Mach	12	20	prose	p	
1Mach	12	24	prose	p	
1Mach	12	33	prose	p	
1Mach	12	35	prose	p	
1Mach	12	39	prose	p	
1Mach	12	46	prose	p	
1Mach	12	49	prose	p	
1Mach	13	7	prose	p	
1Mach	13	10	prose	p	
1Mach	13	12	prose	p	
1Mach	13	17	prose	p	
1Mach	13	20	prose	p	
1Mach	13	25	prose	p	
1Mach	13	31	prose	p	
1Mach	13	36	prose	p	
1Mach	13	41	prose	p	
1Mach	13	43	prose	p	
1Mach	13	49	prose	p	
1Mach	14	4	prose	p	
1Mach	14	16	prose	p	
1Mach	14	20	prose	p	
1Mach	14	21	prose	p	
1Mach	14	24	prose	p	
1Mach	14	25	prose	p	
1Mach	14	28	prose	p	
1Mach	14	48	prose	p	
1Mach	15	3	prose	p	
1Mach	15	10	prose	p	
1Mach	15	15	prose	p	
1Mach	15	16	prose	p	
1Mach	15	22	prose	p	
1Mach	15	25	prose	p	
1Mach	15	32	prose	p	
1Mach	15	36	prose	p	
1Mach	15	38	prose	p	
1Mach	16	4	prose	p	
1Mach	16	11	prose	p	
1Mach	16	18	prose	p	
1Mach	16	23	prose	p	
2Mach	1	7	prose	p	
2Mach	1	10	prose	p	
2Mach	1	11	prose	p	
2Mach	1	18	prose	p	
2Mach	1	19	prose	p	
2Mach	1	24	prose	p	
2Mach	1	30	prose	p	
2Mach	2	4	prose	p	
2Mach	2	13	prose	p	
2Mach	2	16	prose	p	
2Mach	2	19	prose	p	
2Mach	3	9	prose	p	
2Mach	3	14	prose	p	
2Mach	3	22	prose	p	
2Mach	3	31	prose	p	
2Mach	3	37	prose	p	
2Mach	3	40	prose	p	
2Mach	4	7	prose	p	
2Mach	4	18	prose	p	
2Mach	4	21	prose	p	
2Mach	4	23	prose	p	
2Mach	4	30	prose	p	
2Mach	4	39	prose	p	
2Mach	4	43	prose	p	
2Mach	5	5	prose	p	
2Mach	5	11	prose	p	
2Mach	5	15	prose	p	
2Mach	5	21	prose	p	
2Mach	6	3	prose	p	
2Mach	6	7	prose	p	
2Mach	6	12	prose	p	
2Mach	6	18	prose	p	
2Mach	6	21	prose	p	
2Mach	6	24	prose	p	
2Mach	6	29	prose	p	
2Mach	6	31	prose	p	
2Mach	7	3	prose	p	
2Mach	7	7	prose	p	
2Mach	7	8	prose	p	
2Mach	7	10	prose	p	
2Mach	7	13	prose	p	
2Mach	7	15	prose	p	
2Mach	7	18	prose	p	
2Mach	7	20	prose	p	
2Mach	7	24	prose	p	
2Mach	7	30	prose	p	
2Mach	7	39	prose	p	
2Mach	7	41	prose	p	
2Mach	7	42	prose	p	
2Mach	8	5	prose	p	
2Mach	8	8	prose	p	
2Mach	8	12	prose	p	
2Mach	8	21	prose	p	
2Mach	8	24	prose	p	
2Mach	8	30	prose	p	
2Mach	8	34	prose	p	
2Mach	9	5	prose	p	
2Mach	9	13	prose	p	
2Mach	9	19	prose	p	
2Mach	9	28	prose	p	
2Mach	10	9	prose	p	
2Mach	10	10	prose	p	
2Mach	10	14	prose	p	
2Mach	10	18	prose	p	
2Mach	10	24	prose	p	
2Mach	10	29	prose	p	
2Mach	10	32	prose	p	
2Mach	11	6	prose	p	
2Mach	11	16	prose	p	
2Mach	11	17	prose	p	
2Mach	11	22	prose	p	
2Mach	11	23	prose	p	
2Mach	11	27	prose	p	
2Mach	11	28	prose	p	
2Mach	11	34	prose	p	
2Mach	11	35	prose	p	
2Mach	12	2	prose	p	
2Mach	12	10	prose	p	
2Mach	12	13	prose	p	
2Mach	12	17	prose	p	
2Mach	12	24	prose	p	
2Mach	12	26	prose	p	
2Mach	12	29	prose	p	
