book	chapter	verse	kind	marker	printed
Bar	1	19	verse-per-paragraph	p	
Bar	1	20	verse-per-paragraph	p	
Bar	1	21	verse-per-paragraph	p	
Bar	1	22	verse-per-paragraph	p	
Bar	2	2	verse-per-paragraph	p	
Bar	2	3	verse-per-paragraph	p	
Bar	2	4	verse-per-paragraph	p	
Bar	2	5	verse-per-paragraph	p	
Bar	2	6	verse-per-paragraph	p	
Bar	2	7	verse-per-paragraph	p	
Bar	2	8	verse-per-paragraph	p	
Bar	2	9	verse-per-paragraph	p	
Bar	2	10	verse-per-paragraph	p	
Bar	2	11	verse-per-paragraph	p	
Bar	2	12	verse-per-paragraph	p	
Bar	2	13	verse-per-paragraph	p	
Bar	2	14	verse-per-paragraph	p	
Bar	2	15	verse-per-paragraph	p	
Bar	2	16	verse-per-paragraph	p	
Bar	2	17	verse-per-paragraph	p	
Bar	2	18	verse-per-paragraph	p	
Bar	2	19	verse-per-paragraph	p	
Bar	2	20	verse-per-paragraph	p	
Bar	2	21	verse-per-paragraph	p	
Bar	2	22	verse-per-paragraph	p	
Bar	2	23	verse-per-paragraph	p	
Bar	2	24	verse-per-paragraph	p	
Bar	2	25	verse-per-paragraph	p	
Bar	2	26	verse-per-paragraph	p	
Bar	2	27	verse-per-paragraph	p	
Bar	2	28	verse-per-paragraph	p	
Bar	2	29	verse-per-paragraph	p	
Bar	2	30	verse-per-paragraph	p	
Bar	2	31	verse-per-paragraph	p	
Bar	2	32	verse-per-paragraph	p	
Bar	2	33	verse-per-paragraph	p	
Bar	2	34	verse-per-paragraph	p	
Bar	2	35	verse-per-paragraph	p	
Bar	3	2	verse-per-paragraph	p	
Bar	3	3	verse-per-paragraph	p	
Bar	3	4	verse-per-paragraph	p	
Bar	3	5	verse-per-paragraph	p	
Bar	3	6	verse-per-paragraph	p	
Bar	3	7	verse-per-paragraph	p	
Bar	3	8	verse-per-paragraph	p	
Bar	3	9	verse-per-paragraph	p	
Bar	3	10	verse-per-paragraph	p	
Bar	3	11	verse-per-paragraph	p	
Bar	3	12	verse-per-paragraph	p	
Bar	3	13	verse-per-paragraph	p	
Bar	3	14	verse-per-paragraph	p	
Bar	3	15	verse-per-paragraph	p	
Bar	3	16	verse-per-paragraph	p	
Bar	3	17	verse-per-paragraph	p	
Bar	3	18	verse-per-paragraph	p	
Bar	3	19	verse-per-paragraph	p	
Bar	3	20	verse-per-paragraph	p	
Bar	3	21	verse-per-paragraph	p	
Bar	3	22	verse-per-paragraph	p	
Bar	3	23	verse-per-paragraph	p	
Bar	3	24	verse-per-paragraph	p	
Bar	3	25	verse-per-paragraph	p	
Bar	3	26	verse-per-paragraph	p	
Bar	3	27	verse-per-paragraph	p	
Bar	3	28	verse-per-paragraph	p	
Bar	3	29	verse-per-paragraph	p	
Bar	3	30	verse-per-paragraph	p	
Bar	3	31	verse-per-paragraph	p	
Bar	3	32	verse-per-paragraph	p	
Bar	3	33	verse-per-paragraph	p	
Bar	3	34	verse-per-paragraph	p	
Bar	3	35	verse-per-paragraph	p	
Bar	3	36	verse-per-paragraph	p	
Bar	3	37	verse-per-paragraph	p	
Bar	4	2	verse-per-paragraph	p	
Bar	4	3	verse-per-paragraph	p	
Bar	4	4	verse-per-paragraph	p	
Bar	4	5	verse-per-paragraph	p	
Bar	4	6	verse-per-paragraph	p	
Bar	4	7	verse-per-paragraph	p	
Bar	4	8	verse-per-paragraph	p	
Bar	4	9	verse-per-paragraph	p	
Bar	4	10	verse-per-paragraph	p	
Bar	4	11	verse-per-paragraph	p	
Bar	4	12	verse-per-paragraph	p	
Bar	4	13	verse-per-paragraph	p	
Bar	4	14	verse-per-paragraph	p	
Bar	4	15	verse-per-paragraph	p	
Bar	4	16	verse-per-paragraph	p	
Bar	4	17	verse-per-paragraph	p	
Bar	4	18	verse-per-paragraph	p	
Bar	4	19	verse-per-paragraph	p	
Bar	4	20	verse-per-paragraph	p	
Bar	4	21	verse-per-paragraph	p	
Bar	4	22	verse-per-paragraph	p	
Bar	4	23	verse-per-paragraph	p	
Bar	4	24	verse-per-paragraph	p	
Bar	4	25	verse-per-paragraph	p	
Bar	4	26	verse-per-paragraph	p	
Bar	4	27	verse-per-paragraph	p	
Bar	4	28	verse-per-paragraph	p	
Bar	4	29	verse-per-paragraph	p	
Bar	4	30	verse-per-paragraph	p	
Bar	4	31	verse-per-paragraph	p	
Bar	4	32	verse-per-paragraph	p	
Bar	4	33	verse-per-paragraph	p	
Bar	4	34	verse-per-paragraph	p	
Bar	4	35	verse-per-paragraph	p	
Bar	4	36	verse-per-paragraph	p	
Bar	4	37	verse-per-paragraph	p	
Bar	5	2	verse-per-paragraph	p	
Bar	5	3	verse-per-paragraph	p	
Bar	5	4	verse-per-paragraph	p	
Bar	5	5	verse-per-paragraph	p	
Bar	5	6	verse-per-paragraph	p	
Bar	5	7	verse-per-paragraph	p	
Bar	5	8	verse-per-paragraph	p	
Bar	5	9	verse-per-paragraph	p	
Bar	6	2	verse-per-paragraph	p	
Bar	6	3	verse-per-paragraph	p	
Bar	6	4	verse-per-paragraph	p	
Bar	6	5	verse-per-paragraph	p	
Bar	6	6	verse-per-paragraph	p	
Bar	6	7	verse-per-paragraph	p	
Bar	6	8	verse-per-paragraph	p	
Bar	6	9	verse-per-paragraph	p	
Bar	6	10	verse-per-paragraph	p	
Bar	6	11	verse-per-paragraph	p	
Bar	6	12	verse-per-paragraph	p	
Bar	6	13	verse-per-paragraph	p	
Bar	6	14	verse-per-paragraph	p	
Bar	6	15	verse-per-paragraph	p	
Bar	6	16	verse-per-paragraph	p	
Bar	6	17	verse-per-paragraph	p	
Bar	6	18	verse-per-paragraph	p	
Bar	6	19	verse-per-paragraph	p	
Bar	6	20	verse-per-paragraph	p	
Bar	6	21	verse-per-paragraph	p	
Bar	6	22	verse-per-paragraph	p	
Bar	6	23	verse-per-paragraph	p	
Bar	6	24	verse-per-paragraph	p	
Bar	6	25	verse-per-paragraph	p	
Bar	6	26	verse-per-paragraph	p	
Bar	6	27	verse-per-paragraph	p	
Bar	6	28	verse-per-paragraph	p	
Bar	6	29	verse-per-paragraph	p	
Bar	6	30	verse-per-paragraph	p	
Bar	6	31	verse-per-paragraph	p	
Bar	6	32	verse-per-paragraph	p	
Bar	6	33	verse-per-paragraph	p	
Bar	6	34	verse-per-paragraph	p	
Bar	6	35	verse-per-paragraph	p	
Bar	6	36	verse-per-paragraph	p	
Bar	6	37	verse-per-paragraph	p	
Bar	6	38	verse-per-paragraph	p	
Bar	6	39	verse-per-paragraph	p	
Bar	6	40	verse-per-paragraph	p	
Bar	6	41	verse-per-paragraph	p	
Bar	6	42	verse-per-paragraph	p	
Bar	6	43	verse-per-paragraph	p	
Bar	6	44	verse-per-paragraph	p	
Bar	6	45	verse-per-paragraph	p	
Bar	6	46	verse-per-paragraph	p	
Bar	6	47	verse-per-paragraph	p	
Bar	6	48	verse-per-paragraph	p	
Bar	6	49	verse-per-paragraph	p	
Bar	6	50	verse-per-paragraph	p	
Bar	6	51	verse-per-paragraph	p	
Bar	6	52	verse-per-paragraph	p	
Bar	6	53	verse-per-paragraph	p	
Bar	6	54	verse-per-paragraph	p	
Bar	6	55	verse-per-paragraph	p	
Bar	6	56	verse-per-paragraph	p	
Bar	6	57	verse-per-paragraph	p	
Bar	6	58	verse-per-paragraph	p	
Bar	6	59	verse-per-paragraph	p	
Bar	6	60	verse-per-paragraph	p	
Bar	6	61	verse-per-paragraph	p	
Bar	6	62	verse-per-paragraph	p	
Bar	6	63	verse-per-paragraph	p	
Bar	6	64	verse-per-paragraph	p	
Bar	6	65	verse-per-paragraph	p	
Bar	6	66	verse-per-paragraph	p	
Bar	6	67	verse-per-paragraph	p	
Bar	6	68	verse-per-paragraph	p	
Bar	6	69	verse-per-paragraph	p	
Bar	6	70	verse-per-paragraph	p	
Bar	6	71	verse-per-paragraph	p	
Bar	6	72	verse-per-paragraph	p	
Bar	6	73	verse-per-paragraph	p	
SgThree	1	2	verse-per-paragraph	p	
SgThree	1	3	verse-per-paragraph	p	
SgThree	1	4	verse-per-paragraph	p	
SgThree	1	5	verse-per-paragraph	p	
SgThree	1	6	verse-per-paragraph	p	
SgThree	1	7	verse-per-paragraph	p	
SgThree	1	8	verse-per-paragraph	p	
SgThree	1	9	verse-per-paragraph	p	
SgThree	1	10	verse-per-paragraph	p	
SgThree	1	11	verse-per-paragraph	p	
SgThree	1	12	verse-per-paragraph	p	
SgThree	1	13	verse-per-paragraph	p	
SgThree	1	14	verse-per-paragraph	p	
SgThree	1	15	verse-per-paragraph	p	
SgThree	1	16	verse-per-paragraph	p	
SgThree	1	17	verse-per-paragraph	p	
SgThree	1	18	verse-per-paragraph	p	
SgThree	1	19	verse-per-paragraph	p	
SgThree	1	20	verse-per-paragraph	p	
SgThree	1	21	verse-per-paragraph	p	
SgThree	1	22	verse-per-paragraph	p	
SgThree	1	23	verse-per-paragraph	p	
SgThree	1	24	verse-per-paragraph	p	
SgThree	1	25	verse-per-paragraph	p	
SgThree	1	26	verse-per-paragraph	p	
SgThree	1	27	verse-per-paragraph	p	
SgThree	1	28	verse-per-paragraph	p	
SgThree	1	29	verse-per-paragraph	p	
SgThree	1	30	verse-per-paragraph	p	
SgThree	1	31	verse-per-paragraph	p	
SgThree	1	32	verse-per-paragraph	p	
SgThree	1	33	verse-per-paragraph	p	
SgThree	1	34	verse-per-paragraph	p	
SgThree	1	35	verse-per-paragraph	p	
SgThree	1	36	verse-per-paragraph	p	
SgThree	1	37	verse-per-paragraph	p	
SgThree	1	38	verse-per-paragraph	p	
SgThree	1	39	verse-per-paragraph	p	
SgThree	1	40	verse-per-paragraph	p	
SgThree	1	41	verse-per-paragraph	p	
SgThree	1	42	verse-per-paragraph	p	
SgThree	1	43	verse-per-paragraph	p	
SgThree	1	44	verse-per-paragraph	p	
SgThree	1	45	verse-per-paragraph	p	
SgThree	1	46	verse-per-paragraph	p	
SgThree	1	47	verse-per-paragraph	p	
SgThree	1	48	verse-per-paragraph	p	
SgThree	1	49	verse-per-paragraph	p	
SgThree	1	50	verse-per-paragraph	p	
SgThree	1	51	verse-per-paragraph	p	
SgThree	1	52	verse-per-paragraph	p	
SgThree	1	53	verse-per-paragraph	p	
SgThree	1	54	verse-per-paragraph	p	
SgThree	1	55	verse-per-paragraph	p	
SgThree	1	56	verse-per-paragraph	p	
SgThree	1	57	verse-per-paragraph	p	
SgThree	1	58	verse-per-paragraph	p	
SgThree	1	59	verse-per-paragraph	p	
SgThree	1	60	verse-per-paragraph	p	
SgThree	1	61	verse-per-paragraph	p	
SgThree	1	62	verse-per-paragraph	p	
SgThree	1	63	verse-per-paragraph	p	
SgThree	1	64	verse-per-paragraph	p	
SgThree	1	65	verse-per-paragraph	p	
SgThree	1	66	verse-per-paragraph	p	
SgThree	1	67	verse-per-paragraph	p	
SgThree	1	68	verse-per-paragraph	p	
Sus	1	2	verse-per-paragraph	p	
Sus	1	3	verse-per-paragraph	p	
Sus	1	4	verse-per-paragraph	p	
Sus	1	5	verse-per-paragraph	p	
Sus	1	6	verse-per-paragraph	p	
Sus	1	7	verse-per-paragraph	p	
Sus	1	8	verse-per-paragraph	p	
Sus	1	9	verse-per-paragraph	p	
Sus	1	10	verse-per-paragraph	p	
Sus	1	11	verse-per-paragraph	p	
Sus	1	12	verse-per-paragraph	p	
Sus	1	13	verse-per-paragraph	p	
Sus	1	14	verse-per-paragraph	p	
Sus	1	15	verse-per-paragraph	p	
Sus	1	16	verse-per-paragraph	p	
Sus	1	17	verse-per-paragraph	p	
Sus	1	18	verse-per-paragraph	p	
Sus	1	19	verse-per-paragraph	p	
Sus	1	20	verse-per-paragraph	p	
Sus	1	21	verse-per-paragraph	p	
Sus	1	22	verse-per-paragraph	p	
Sus	1	23	verse-per-paragraph	p	
Sus	1	24	verse-per-paragraph	p	
Sus	1	25	verse-per-paragraph	p	
Sus	1	26	verse-per-paragraph	p	
Sus	1	27	verse-per-paragraph	p	
Sus	1	28	verse-per-paragraph	p	
Sus	1	29	verse-per-paragraph	p	
Sus	1	30	verse-per-paragraph	p	
Sus	1	31	verse-per-paragraph	p	
Sus	1	32	verse-per-paragraph	p	
Sus	1	33	verse-per-paragraph	p	
Sus	1	34	verse-per-paragraph	p	
Sus	1	35	verse-per-paragraph	p	
Sus	1	36	verse-per-paragraph	p	
Sus	1	37	verse-per-paragraph	p	
Sus	1	38	verse-per-paragraph	p	
Sus	1	39	verse-per-paragraph	p	
Sus	1	40	verse-per-paragraph	p	
Sus	1	41	verse-per-paragraph	p	
Sus	1	42	verse-per-paragraph	p	
Sus	1	43	verse-per-paragraph	p	
Sus	1	44	verse-per-paragraph	p	
Sus	1	45	verse-per-paragraph	p	
Sus	1	46	verse-per-paragraph	p	
Sus	1	47	verse-per-paragraph	p	
Sus	1	48	verse-per-paragraph	p	
Sus	1	49	verse-per-paragraph	p	
Sus	1	50	verse-per-paragraph	p	
Sus	1	51	verse-per-paragraph	p	
Sus	1	52	verse-per-paragraph	p	
Sus	1	53	verse-per-paragraph	p	
Sus	1	54	verse-per-paragraph	p	
Sus	1	55	verse-per-paragraph	p	
Sus	1	56	verse-per-paragraph	p	
Sus	1	57	verse-per-paragraph	p	
Sus	1	58	verse-per-paragraph	p	
Sus	1	59	verse-per-paragraph	p	
Sus	1	60	verse-per-paragraph	p	
Sus	1	61	verse-per-paragraph	p	
Sus	1	62	verse-per-paragraph	p	
Sus	1	63	verse-per-paragraph	p	
Sus	1	64	verse-per-paragraph	p	
Bel	1	2	verse-per-paragraph	p	
Bel	1	3	verse-per-paragraph	p	
Bel	1	4	verse-per-paragraph	p	
Bel	1	5	verse-per-paragraph	p	
Bel	1	6	verse-per-paragraph	p	
Bel	1	7	verse-per-paragraph	p	
Bel	1	8	verse-per-paragraph	p	
Bel	1	9	verse-per-paragraph	p	
Bel	1	10	verse-per-paragraph	p	
Bel	1	11	verse-per-paragraph	p	
Bel	1	12	verse-per-paragraph	p	
Bel	1	13	verse-per-paragraph	p	
Bel	1	14	verse-per-paragraph	p	
Bel	1	15	verse-per-paragraph	p	
Bel	1	16	verse-per-paragraph	p	
Bel	1	17	verse-per-paragraph	p	
Bel	1	18	verse-per-paragraph	p	
Bel	1	19	verse-per-paragraph	p	
Bel	1	20	verse-per-paragraph	p	
Bel	1	21	verse-per-paragraph	p	
Bel	1	22	verse-per-paragraph	p	
Bel	1	23	verse-per-paragraph	p	
Bel	1	24	verse-per-paragraph	p	
Bel	1	25	verse-per-paragraph	p	
Bel	1	26	verse-per-paragraph	p	
Bel	1	27	verse-per-paragraph	p	
Bel	1	28	verse-per-paragraph	p	
Bel	1	29	verse-per-paragraph	p	
Bel	1	30	verse-per-paragraph	p	
Bel	1	31	verse-per-paragraph	p	
Bel	1	32	verse-per-paragraph	p	
Bel	1	33	verse-per-paragraph	p	
Bel	1	34	verse-per-paragraph	p	
Bel	1	35	verse-per-paragraph	p	
Bel	1	36	verse-per-paragraph	p	
Bel	1	37	verse-per-paragraph	p	
Bel	1	38	verse-per-paragraph	p	
Bel	1	39	verse-per-paragraph	p	
Bel	1	40	verse-per-paragraph	p	
Bel	1	41	verse-per-paragraph	p	
Bel	1	42	verse-per-paragraph	p	
1Mach	1	2	verse-per-paragraph	p	
1Mach	1	3	verse-per-paragraph	p	
1Mach	1	4	verse-per-paragraph	p	
1Mach	1	5	verse-per-paragraph	p	
1Mach	1	6	verse-per-paragraph	p	
1Mach	1	7	verse-per-paragraph	p	
1Mach	1	8	verse-per-paragraph	p	
1Mach	1	9	verse-per-paragraph	p	
1Mach	1	10	verse-per-paragraph	p	
1Mach	1	11	verse-per-paragraph	p	
1Mach	1	12	verse-per-paragraph	p	
1Mach	1	13	verse-per-paragraph	p	
1Mach	1	14	verse-per-paragraph	p	
1Mach	1	15	verse-per-paragraph	p	
1Mach	1	16	verse-per-paragraph	p	
1Mach	1	17	verse-per-paragraph	p	
1Mach	1	18	verse-per-paragraph	p	
1Mach	1	19	verse-per-paragraph	p	
1Mach	1	20	verse-per-paragraph	p	
1Mach	1	21	verse-per-paragraph	p	
1Mach	1	22	verse-per-paragraph	p	
1Mach	1	23	verse-per-paragraph	p	
1Mach	1	24	verse-per-paragraph	p	
1Mach	1	25	verse-per-paragraph	p	
1Mach	1	26	verse-per-paragraph	p	
1Mach	1	27	verse-per-paragraph	p	
1Mach	1	28	verse-per-paragraph	p	
1Mach	1	29	verse-per-paragraph	p	
1Mach	1	30	verse-per-paragraph	p	
1Mach	1	31	verse-per-paragraph	p	
1Mach	1	32	verse-per-paragraph	p	
1Mach	1	33	verse-per-paragraph	p	
1Mach	1	34	verse-per-paragraph	p	
1Mach	1	35	verse-per-paragraph	p	
1Mach	1	36	verse-per-paragraph	p	
1Mach	1	37	verse-per-paragraph	p	
1Mach	1	38	verse-per-paragraph	p	
1Mach	1	39	verse-per-paragraph	p	
1Mach	1	40	verse-per-paragraph	p	
1Mach	1	41	verse-per-paragraph	p	
1Mach	1	42	verse-per-paragraph	p	
1Mach	1	43	verse-per-paragraph	p	
1Mach	1	44	verse-per-paragraph	p	
1Mach	1	45	verse-per-paragraph	p	
1Mach	1	46	verse-per-paragraph	p	
1Mach	1	47	verse-per-paragraph	p	
1Mach	1	48	verse-per-paragraph	p	
1Mach	1	49	verse-per-paragraph	p	
1Mach	1	50	verse-per-paragraph	p	
1Mach	1	51	verse-per-paragraph	p	
1Mach	1	52	verse-per-paragraph	p	
1Mach	1	53	verse-per-paragraph	p	
1Mach	1	54	verse-per-paragraph	p	
1Mach	1	55	verse-per-paragraph	p	
1Mach	1	56	verse-per-paragraph	p	
1Mach	1	57	verse-per-paragraph	p	
1Mach	1	58	verse-per-paragraph	p	
1Mach	1	59	verse-per-paragraph	p	
1Mach	1	60	verse-per-paragraph	p	
1Mach	1	61	verse-per-paragraph	p	
1Mach	1	62	verse-per-paragraph	p	
1Mach	1	63	verse-per-paragraph	p	
1Mach	1	64	verse-per-paragraph	p	
1Mach	2	2	verse-per-paragraph	p	
1Mach	2	3	verse-per-paragraph	p	
1Mach	2	4	verse-per-paragraph	p	
1Mach	2	5	verse-per-paragraph	p	
1Mach	2	6	verse-per-paragraph	p	
1Mach	2	7	verse-per-paragraph	p	
1Mach	2	8	verse-per-paragraph	p	
1Mach	2	9	verse-per-paragraph	p	
1Mach	2	10	verse-per-paragraph	p	
1Mach	2	11	verse-per-paragraph	p	
1Mach	2	12	verse-per-paragraph	p	
1Mach	2	13	verse-per-paragraph	p	
1Mach	2	14	verse-per-paragraph	p	
1Mach	2	15	verse-per-paragraph	p	
1Mach	2	16	verse-per-paragraph	p	
1Mach	2	17	verse-per-paragraph	p	
1Mach	2	18	verse-per-paragraph	p	
1Mach	2	19	verse-per-paragraph	p	
1Mach	2	20	verse-per-paragraph	p	
1Mach	2	21	verse-per-paragraph	p	
1Mach	2	22	verse-per-paragraph	p	
1Mach	2	23	verse-per-paragraph	p	
1Mach	2	24	verse-per-paragraph	p	
1Mach	2	25	verse-per-paragraph	p	
1Mach	2	26	verse-per-paragraph	p	
1Mach	2	27	verse-per-paragraph	p	
1Mach	2	28	verse-per-paragraph	p	
1Mach	2	29	verse-per-paragraph	p	
1Mach	2	30	verse-per-paragraph	p	
1Mach	2	31	verse-per-paragraph	p	
1Mach	2	32	verse-per-paragraph	p	
1Mach	2	33	verse-per-paragraph	p	
1Mach	2	34	verse-per-paragraph	p	
1Mach	2	35	verse-per-paragraph	p	
1Mach	2	36	verse-per-paragraph	p	
1Mach	2	37	verse-per-paragraph	p	
1Mach	2	38	verse-per-paragraph	p	
1Mach	2	39	verse-per-paragraph	p	
1Mach	2	40	verse-per-paragraph	p	
1Mach	2	41	verse-per-paragraph	p	
1Mach	2	42	verse-per-paragraph	p	
1Mach	2	43	verse-per-paragraph	p	
1Mach	2	44	verse-per-paragraph	p	
1Mach	2	45	verse-per-paragraph	p	
1Mach	2	46	verse-per-paragraph	p	
1Mach	2	47	verse-per-paragraph	p	
1Mach	2	48	verse-per-paragraph	p	
1Mach	2	49	verse-per-paragraph	p	
1Mach	2	50	verse-per-paragraph	p	
1Mach	2	51	verse-per-paragraph	p	
1Mach	2	52	verse-per-paragraph	p	
1Mach	2	53	verse-per-paragraph	p	
1Mach	2	54	verse-per-paragraph	p	
1Mach	2	55	verse-per-paragraph	p	
1Mach	2	56	verse-per-paragraph	p	
1Mach	2	57	verse-per-paragraph	p	
1Mach	2	58	verse-per-paragraph	p	
1Mach	2	59	verse-per-paragraph	p	
1Mach	2	60	verse-per-paragraph	p	
1Mach	2	61	verse-per-paragraph	p	
1Mach	2	62	verse-per-paragraph	p	
1Mach	2	63	verse-per-paragraph	p	
1Mach	2	64	verse-per-paragraph	p	
1Mach	2	65	verse-per-paragraph	p	
1Mach	2	66	verse-per-paragraph	p	
1Mach	2	67	verse-per-paragraph	p	
1Mach	2	68	verse-per-paragraph	p	
1Mach	2	69	verse-per-paragraph	p	
1Mach	2	70	verse-per-paragraph	p	
1Mach	3	2	verse-per-paragraph	p	
1Mach	3	3	verse-per-paragraph	p	
1Mach	3	4	verse-per-paragraph	p	
1Mach	3	5	verse-per-paragraph	p	
1Mach	3	6	verse-per-paragraph	p	
1Mach	3	7	verse-per-paragraph	p	
1Mach	3	8	verse-per-paragraph	p	
1Mach	3	9	verse-per-paragraph	p	
1Mach	3	10	verse-per-paragraph	p	
1Mach	3	11	verse-per-paragraph	p	
1Mach	3	12	verse-per-paragraph	p	
1Mach	3	13	verse-per-paragraph	p	
1Mach	3	14	verse-per-paragraph	p	
1Mach	3	15	verse-per-paragraph	p	
1Mach	3	16	verse-per-paragraph	p	
1Mach	3	17	verse-per-paragraph	p	
1Mach	3	18	verse-per-paragraph	p	
1Mach	3	19	verse-per-paragraph	p	
1Mach	3	20	verse-per-paragraph	p	
1Mach	3	21	verse-per-paragraph	p	
1Mach	3	22	verse-per-paragraph	p	
1Mach	3	23	verse-per-paragraph	p	
1Mach	3	24	verse-per-paragraph	p	
1Mach	3	25	verse-per-paragraph	p	
1Mach	3	26	verse-per-paragraph	p	
1Mach	3	27	verse-per-paragraph	p	
1Mach	3	28	verse-per-paragraph	p	
1Mach	3	29	verse-per-paragraph	p	
1Mach	3	30	verse-per-paragraph	p	
1Mach	3	31	verse-per-paragraph	p	
1Mach	3	32	verse-per-paragraph	p	
1Mach	3	33	verse-per-paragraph	p	
1Mach	3	34	verse-per-paragraph	p	
1Mach	3	35	verse-per-paragraph	p	
1Mach	3	36	verse-per-paragraph	p	
1Mach	3	37	verse-per-paragraph	p	
1Mach	3	38	verse-per-paragraph	p	
1Mach	3	39	verse-per-paragraph	p	
1Mach	3	40	verse-per-paragraph	p	
1Mach	3	41	verse-per-paragraph	p	
1Mach	3	42	verse-per-paragraph	p	
1Mach	3	43	verse-per-paragraph	p	
1Mach	3	44	verse-per-paragraph	p	
1Mach	3	45	verse-per-paragraph	p	
1Mach	3	46	verse-per-paragraph	p	
1Mach	3	47	verse-per-paragraph	p	
1Mach	3	48	verse-per-paragraph	p	
1Mach	3	49	verse-per-paragraph	p	
1Mach	3	50	verse-per-paragraph	p	
1Mach	3	51	verse-per-paragraph	p	
1Mach	3	52	verse-per-paragraph	p	
1Mach	3	53	verse-per-paragraph	p	
1Mach	3	54	verse-per-paragraph	p	
1Mach	3	55	verse-per-paragraph	p	
1Mach	3	56	verse-per-paragraph	p	
1Mach	3	57	verse-per-paragraph	p	
1Mach	3	58	verse-per-paragraph	p	
1Mach	3	59	verse-per-paragraph	p	
1Mach	3	60	verse-per-paragraph	p	
1Mach	4	2	verse-per-paragraph	p	
1Mach	4	3	verse-per-paragraph	p	
1Mach	4	4	verse-per-paragraph	p	
1Mach	4	5	verse-per-paragraph	p	
1Mach	4	6	verse-per-paragraph	p	
1Mach	4	7	verse-per-paragraph	p	
1Mach	4	8	verse-per-paragraph	p	
1Mach	4	9	verse-per-paragraph	p	
1Mach	4	10	verse-per-paragraph	p	
1Mach	4	11	verse-per-paragraph	p	
1Mach	4	12	verse-per-paragraph	p	
1Mach	4	13	verse-per-paragraph	p	
1Mach	4	14	verse-per-paragraph	p	
1Mach	4	15	verse-per-paragraph	p	
1Mach	4	16	verse-per-paragraph	p	
1Mach	4	17	verse-per-paragraph	p	
1Mach	4	18	verse-per-paragraph	p	
1Mach	4	19	verse-per-paragraph	p	
1Mach	4	20	verse-per-paragraph	p	
1Mach	4	21	verse-per-paragraph	p	
1Mach	4	22	verse-per-paragraph	p	
1Mach	4	23	verse-per-paragraph	p	
1Mach	4	24	verse-per-paragraph	p	
1Mach	4	25	verse-per-paragraph	p	
1Mach	4	26	verse-per-paragraph	p	
1Mach	4	27	verse-per-paragraph	p	
1Mach	4	28	verse-per-paragraph	p	
1Mach	4	29	verse-per-paragraph	p	
1Mach	4	30	verse-per-paragraph	p	
1Mach	4	31	verse-per-paragraph	p	
1Mach	4	32	verse-per-paragraph	p	
1Mach	4	33	verse-per-paragraph	p	
1Mach	4	34	verse-per-paragraph	p	
1Mach	4	35	verse-per-paragraph	p	
1Mach	4	36	verse-per-paragraph	p	
1Mach	4	37	verse-per-paragraph	p	
1Mach	4	38	verse-per-paragraph	p	
1Mach	4	39	verse-per-paragraph	p	
1Mach	4	40	verse-per-paragraph	p	
1Mach	4	41	verse-per-paragraph	p	
1Mach	4	42	verse-per-paragraph	p	
1Mach	4	43	verse-per-paragraph	p	
1Mach	4	44	verse-per-paragraph	p	
1Mach	4	45	verse-per-paragraph	p	
1Mach	4	46	verse-per-paragraph	p	
1Mach	4	47	verse-per-paragraph	p	
1Mach	4	48	verse-per-paragraph	p	
1Mach	4	49	verse-per-paragraph	p	
1Mach	4	50	verse-per-paragraph	p	
1Mach	4	51	verse-per-paragraph	p	
1Mach	4	52	verse-per-paragraph	p	
1Mach	4	53	verse-per-paragraph	p	
1Mach	4	54	verse-per-paragraph	p	
1Mach	4	55	verse-per-paragraph	p	
1Mach	4	56	verse-per-paragraph	p	
1Mach	4	57	verse-per-paragraph	p	
1Mach	4	58	verse-per-paragraph	p	
1Mach	4	59	verse-per-paragraph	p	
1Mach	4	60	verse-per-paragraph	p	
1Mach	4	61	verse-per-paragraph	p	
1Mach	5	2	verse-per-paragraph	p	
1Mach	5	3	verse-per-paragraph	p	
1Mach	5	4	verse-per-paragraph	p	
1Mach	5	5	verse-per-paragraph	p	
1Mach	5	6	verse-per-paragraph	p	
1Mach	5	7	verse-per-paragraph	p	
1Mach	5	8	verse-per-paragraph	p	
1Mach	5	9	verse-per-paragraph	p	
1Mach	5	10	verse-per-paragraph	p	
1Mach	5	11	verse-per-paragraph	p	
1Mach	5	12	verse-per-paragraph	p	
1Mach	5	13	verse-per-paragraph	p	
1Mach	5	14	verse-per-paragraph	p	
1Mach	5	15	verse-per-paragraph	p	
1Mach	5	16	verse-per-paragraph	p	
1Mach	5	17	verse-per-paragraph	p	
1Mach	5	18	verse-per-paragraph	p	
1Mach	5	19	verse-per-paragraph	p	
1Mach	5	20	verse-per-paragraph	p	
1Mach	5	21	verse-per-paragraph	p	
1Mach	5	22	verse-per-paragraph	p	
1Mach	5	23	verse-per-paragraph	p	
1Mach	5	24	verse-per-paragraph	p	
1Mach	5	25	verse-per-paragraph	p	
1Mach	5	26	verse-per-paragraph	p	
1Mach	5	27	verse-per-paragraph	p	
1Mach	5	28	verse-per-paragraph	p	
1Mach	5	29	verse-per-paragraph	p	
1Mach	5	30	verse-per-paragraph	p	
1Mach	5	31	verse-per-paragraph	p	
1Mach	5	32	verse-per-paragraph	p	
1Mach	5	33	verse-per-paragraph	p	
1Mach	5	34	verse-per-paragraph	p	
1Mach	5	35	verse-per-paragraph	p	
1Mach	5	36	verse-per-paragraph	p	
1Mach	5	37	verse-per-paragraph	p	
