book	chapter	verse	text	usfm
Prov	8	14	Counsel is mine, and sound knowledge: I am understanding; I have might.	PRO
Prov	8	15	By me kings reign, and princes decree justice.	PRO
Prov	8	16	By me princes rule, and nobles, even all the judges of the earth.	PRO
Prov	8	17	I love them that love me; and those that seek me diligently shall find me.	PRO
Prov	8	18	Riches and honour are with me; yea, durable riches and righteousness.	PRO
Prov	8	19	My fruit is better than gold, yea, than fine gold; and my revenue than choice silver.	PRO
Prov	8	20	I walk in the way of righteousness, in the midst of the paths of judgment:	PRO
Prov	8	21	That I may cause those that love me to inherit substance, and that I may fill their treasuries.	PRO
Prov	8	22	The LORD possessed me in the beginning of his way, before his works of old.	PRO
Prov	8	23	I was set up from everlasting, from the beginning, or ever the earth was.	PRO
Prov	8	24	When there were no depths, I was brought forth; when there were no fountains abounding with water.	PRO
Prov	8	25	Before the mountains were settled, before the hills was I brought forth:	PRO
Prov	8	26	While as yet he had not made the earth, nor the fields, nor the beginning of the dust of the world.	PRO
Prov	8	27	When he established the heavens, I was there: when he set a circle upon the face of the deep:	PRO
Prov	8	28	When he made firm the sides above: when the fountains of the deep became strong:	PRO
Prov	8	29	When he gave to the sea its bound, that the waters should not transgress his commandment: when he marked out the foundations of the earth:	PRO
Prov	8	30	Then I was by him, as a master workman: and I was daily his delight, rejoicing always before him;	PRO
Prov	8	31	Rejoicing in his habitable earth; and my delight was with the sons of men.	PRO
Prov	8	32	Now therefore, my sons, hearken unto me: for blessed are they that keep my ways.	PRO
Prov	8	33	Hear instruction, and be wise, and refuse it not.	PRO
Prov	8	34	Blessed is the man that heareth me, watching daily at my gates, waiting at the posts of my doors.	PRO
Prov	8	35	For whoso findeth me findeth life, and shall obtain favour of the LORD.	PRO
Prov	8	36	But he that sinneth against me wrongeth his own soul: all they that hate me love death.	PRO
Prov	9	1	Wisdom hath builded her house, she hath hewn out her seven pillars:	PRO
Prov	9	2	She hath killed her beasts; she hath mingled her wine; she hath also furnished her table.	PRO
Prov	9	3	She hath sent forth her maidens, she crieth upon the highest places of the city,	PRO
Prov	9	4	Whoso is simple, let him turn in hither: as for him that is void of understanding, she saith to him,	PRO
Prov	9	5	Come, eat ye of my bread, and drink of the wine which I have mingled.	PRO
Prov	9	6	Leave off, ye simple ones, and live; and walk in the way of understanding.	PRO
Prov	9	7	He that correcteth a scorner getteth to himself shame: and he that reproveth a wicked man getteth himself a blot.	PRO
Prov	9	8	Reprove not a scorner, lest he hate thee: reprove a wise man, and he will love thee.	PRO
Prov	9	9	Give instruction to a wise man, and he will be yet wiser: teach a righteous man, and he will increase in learning.	PRO
Prov	9	10	The fear of the LORD is the beginning of wisdom: and the knowledge of the Holy One is understanding.	PRO
Prov	9	11	For by me thy days shall be multiplied, and the years of thy life shall be increased.	PRO
Prov	9	12	If thou art wise, thou art wise for thyself: and if thou scornest, thou alone shalt bear it.	PRO
Prov	9	13	The foolish woman is clamorous; she is simple, and knoweth nothing.	PRO
Prov	9	14	And she sitteth at the door of her house, on a seat in the high places of the city,	PRO
Prov	9	15	To call to them that pass by, who go right on their ways,	PRO
Prov	9	16	Whoso is simple, let him turn in hither: and as for him that is void of understanding, she saith to him,	PRO
Prov	9	17	Stolen waters are sweet, and bread eaten in secret is pleasant.	PRO
